Model,Cycle ID,Timestamp,Return (%),Account Value ($),Available Cash ($),Change from Previous (%),Positions Count
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,746,1761231043.866442,-61.16,3883.56,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.35,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,747,1761231184.3155,-61.03,3897.31,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.76,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,748,1761231302.368711,-60.73,3927.06,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.28,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,749,1761231445.160369,-60.62,3938.17,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.22,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
gemini-2.5-pro,750,1761231567.674075,-60.53,3946.81,2096.13,0.00,6
